date,open,high,low,close,volume,quote_asset_volume,num_trades,taker_buy_base_asset_volume,taker_buy_quote_asset_volume,fgi_value,sentiment_code,RSI,EMAF,EMAM,EMAS
2019-07-17,9430.169922,9957.000000,9060.000000,9667.919922,84942.671875,809555520.000000,757742.000000,43073.113281,410754272.000000,19.000000,0.000000,35.855793,10227.699947,10694.649972,10852.007838
2019-07-18,9668.860352,10788.000000,9252.000000,10627.160156,80283.312500,807822720.000000,734821.000000,42103.343750,423743872.000000,40.000000,2.000000,46.837101,10360.853350,10682.379097,10830.593773
2019-07-19,10628.639648,10769.709961,10121.839844,10504.290039,56546.933594,589931584.000000,567735.000000,29070.357422,303508992.000000,42.000000,2.000000,47.136533,10408.665580,10649.999268,10799.517227
2019-07-20,10505.780273,11068.990234,10350.000000,10740.230469,47331.898438,505569024.000000,461660.000000,25003.621094,267188176.000000,34.000000,2.000000,46.811188,10519.187210,10666.404941,10793.870869
2019-07-21,10740.269531,10817.900391,10288.000000,10589.450195,38834.289062,409661472.000000,395452.000000,20345.527344,214610704.000000,42.000000,2.000000,44.955528,10542.608205,10652.413169,10774.402234
2019-07-22,10590.150391,10683.160156,10100.000000,10340.309570,40467.953125,421016384.000000,389565.000000,19335.412109,201324464.000000,42.000000,2.000000,37.366081,10475.175326,10595.667060,10733.060075
2019-07-23,10343.080078,10343.969727,9822.000000,9864.910156,47624.371094,478441920.000000,448147.000000,24082.308594,241965616.000000,40.000000,2.000000,32.569252,10271.753603,10462.802168,10650.379131
2019-07-24,9864.780273,9937.000000,9525.000000,9763.280273,43475.378906,422534176.000000,424762.000000,21963.773438,213526688.000000,20.000000,0.000000,34.046686,10102.262493,10335.616369,10565.893525
2019-07-25,9763.400391,10175.000000,9720.030273,9879.870117,37873.355469,378938464.000000,368176.000000,19308.011719,193241600.000000,42.000000,2.000000,39.083509,10028.131701,10252.753414,10500.557962
2019-07-26,9882.150391,9889.980469,9637.000000,9824.000000,27167.462891,265108096.000000,299935.000000,14006.629883,136688128.000000,24.000000,0.000000,34.759800,9960.087801,10174.798248,10436.123871
2019-07-27,9824.000000,10188.660156,9333.000000,9476.519531,43809.777344,424932736.000000,401418.000000,21428.052734,208090736.000000,47.000000,4.000000,35.058171,9798.898377,10047.838481,10344.732981
2019-07-28,9478.919922,9594.990234,9165.000000,9541.540039,29401.023438,278537280.000000,271327.000000,17116.433594,162267200.000000,16.000000,0.000000,43.883949,9713.112265,9955.784219,10268.238415
2019-07-29,9541.540039,9729.000000,9395.000000,9507.639648,29021.937500,277497760.000000,294468.000000,16075.166992,153791424.000000,19.000000,0.000000,35.344796,9644.621392,9874.303388,10195.800437
2019-07-30,9509.070312,9714.280273,9402.000000,9574.209961,32536.369141,310867936.000000,283961.000000,17211.009766,164621312.000000,22.000000,0.000000,52.097695,9621.150915,9819.740947,10136.601344
2019-07-31,9575.000000,10109.799805,9555.000000,10080.530273,39515.355469,389690752.000000,364212.000000,21235.609375,209506880.000000,31.000000,2.000000,55.916828,9774.277368,9867.157188,10131.261242
2019-08-01,10080.530273,10467.860352,9863.459961,10374.990234,41727.636719,422156512.000000,378062.000000,22244.919922,225207088.000000,57.000000,3.000000,45.532028,9974.514990,9959.490469,10154.473527
2019-08-02,10375.000000,10670.000000,10281.349609,10523.750000,42990.445312,450323296.000000,431322.000000,22206.134766,232638464.000000,61.000000,3.000000,50.341659,10157.593327,10062.083111,10189.642715
2019-08-03,10523.750000,10904.769531,10497.929688,10816.860352,33802.320312,363852800.000000,348893.000000,18132.529297,195125824.000000,61.000000,3.000000,51.318916,10377.349002,10199.315337,10249.377728
2019-08-04,10816.860352,11040.000000,10552.000000,10929.230469,39924.746094,431793888.000000,353721.000000,22066.369141,238959952.000000,62.000000,3.000000,55.926492,10561.309491,10332.027179,10314.125608
2019-08-05,10929.990234,11937.519531,10927.799805,11828.799805,65153.671875,757976576.000000,622610.000000,33530.070312,389969216.000000,64.000000,3.000000,71.161057,10983.806262,10604.167656,10458.380294
2019-08-06,11830.000000,12330.700195,11226.700195,11481.690430,76705.390625,904119104.000000,625827.000000,37522.117188,442937536.000000,66.000000,3.000000,73.855037,11149.767651,10763.717252,10555.838402
2019-08-07,11481.690430,12141.169922,11382.839844,11975.030273,69173.390625,814597952.000000,592916.000000,36357.226562,428496672.000000,45.000000,2.000000,79.252310,11424.855192,10983.955983,10690.999533
2019-08-08,11975.040039,12060.000000,11521.000000,11999.769531,51207.257812,604389120.000000,473584.000000,27463.201172,324785952.000000,61.000000,3.000000,78.735670,11616.493305,11168.649355,10815.644294
2019-08-09,11994.169922,12045.679688,11700.000000,11879.990234,39427.152344,467011040.000000,410902.000000,20074.421875,238009296.000000,60.000000,3.000000,77.394726,11704.325615,11297.984060,10917.010574
2019-08-10,11879.980469,11985.000000,11270.000000,11309.309570,42633.085938,492217952.000000,399237.000000,17111.125000,197997872.000000,59.000000,3.000000,73.049733,11572.653600,11300.043244,10954.372383
2019-08-11,11309.240234,11600.000000,11112.110352,11549.969727,26772.906250,304862400.000000,306234.000000,15007.438477,171032608.000000,45.000000,2.000000,74.189967,11565.092309,11345.484423,11011.095940
2019-08-12,11539.080078,11577.889648,11235.320312,11396.080078,17568.226562,200325472.000000,255966.000000,9200.430664,104948600.000000,48.000000,4.000000,72.105853,11508.754899,11354.683633,11047.761096
2019-08-13,11398.349609,11456.160156,10788.450195,10892.709961,33234.730469,368994464.000000,337834.000000,13483.558594,149693328.000000,45.000000,2.000000,64.002291,11303.406586,11270.688420,11032.994321
2019-08-14,10893.360352,10897.480469,9928.099609,10050.370117,54451.847656,567724736.000000,534507.000000,26080.630859,271971680.000000,11.000000,0.000000,49.701040,10885.727763,11048.812365,10939.411064
2019-08-15,10055.160156,10460.000000,9911.000000,10293.929688,38174.449219,387705856.000000,373368.000000,19588.082031,199059440.000000,13.000000,0.000000,49.188303,10688.461738,10911.560969,10877.936647
2019-08-16,10296.769531,10536.030273,9750.000000,10331.540039,51758.144531,527258432.000000,504740.000000,25818.031250,263301248.000000,31.000000,2.000000,48.031494,10569.487838,10806.102618,10825.898875
2019-08-17,10331.150391,10465.139648,10000.000000,10216.019531,29000.582031,297776320.000000,332795.000000,14672.950195,150792752.000000,20.000000,0.000000,43.614242,10451.665069,10698.814784,10767.815128
2019-08-18,10216.049805,10500.000000,10080.000000,10306.780273,24085.394531,248508880.000000,265705.000000,12961.478516,133774768.000000,14.000000,0.000000,43.354050,10403.370137,10627.535782,10723.907046
2019-08-19,10306.169922,10930.000000,10258.599609,10915.540039,37243.320312,396233440.000000,337022.000000,20591.437500,219085856.000000,30.000000,2.000000,39.603427,10574.093438,10679.900192,10742.157808
2019-08-20,10914.730469,10949.959961,10560.000000,10760.509766,32298.921875,346664448.000000,305065.000000,16017.544922,172082528.000000,39.000000,2.000000,41.414598,10636.232214,10694.556478,10743.905613
2019-08-21,10760.509766,10804.129883,9858.000000,10142.570312,47355.718750,482889280.000000,458814.000000,21565.830078,219533136.000000,11.000000,0.000000,28.813727,10471.678247,10594.195357,10686.635584
2019-08-22,10140.820312,10242.000000,9762.000000,10099.879883,34059.644531,341371456.000000,401148.000000,17921.955078,179746960.000000,5.000000,0.000000,28.124929,10347.745459,10504.319817,10630.754089
2019-08-23,10099.900391,10445.000000,10019.790039,10389.549805,27550.335938,282732416.000000,326866.000000,14798.816406,151926640.000000,33.000000,2.000000,33.485357,10361.680241,10483.452542,10607.782252
2019-08-24,10388.160156,10419.419922,9890.000000,10134.349609,27692.457031,279962144.000000,313227.000000,13623.564453,137726208.000000,39.000000,2.000000,36.002386,10285.903364,10419.979281,10562.693429
2019-08-25,10134.610352,10333.000000,9906.969727,10142.690430,26271.658203,265132768.000000,289956.000000,12885.717773,130202472.000000,33.000000,2.000000,32.252304,10238.165719,10369.563126,10522.693144
2019-08-26,10142.690430,10604.000000,10137.929688,10372.250000,41687.511719,432249824.000000,405316.000000,22666.595703,235202576.000000,41.000000,2.000000,37.329938,10282.860479,10370.051649,10508.365225
2019-08-27,10373.599609,10391.080078,10051.080078,10185.049805,28402.775391,289340672.000000,292888.000000,13852.442383,141207840.000000,30.000000,2.000000,40.499119,10250.256921,10336.414950,10477.573280
2019-08-28,10185.690430,10299.000000,9601.009766,9721.000000,42110.554688,420034880.000000,381293.000000,19430.822266,194055408.000000,32.000000,2.000000,45.077992,10073.837947,10224.521323,10405.518682
2019-08-29,9721.000000,9724.000000,9320.000000,9498.440430,35532.695312,337838752.000000,343887.000000,17536.267578,166811264.000000,20.000000,0.000000,38.037366,9882.038775,10092.506615,10319.130277
2019-08-30,9499.009766,9696.000000,9350.410156,9584.540039,26834.318359,255854880.000000,259270.000000,14227.873047,135696416.000000,24.000000,0.000000,38.928022,9782.872530,10000.149056,10249.169302
2019-08-31,9582.759766,9684.509766,9420.750000,9587.469727,17130.291016,164116752.000000,199188.000000,8558.148438,82010832.000000,20.000000,0.000000,40.362001,9717.738262,9925.116450,10186.150295
2019-09-01,9588.740234,9830.000000,9520.000000,9724.980469,19545.404297,188513296.000000,191324.000000,11545.610352,111464032.000000,24.000000,0.000000,41.204947,9720.152331,9888.728090,10142.229359
2019-09-02,9723.589844,10450.000000,9712.500000,10340.000000,44740.250000,448462176.000000,354155.000000,25140.296875,251933840.000000,28.000000,2.000000,41.316011,9926.768221,9970.777528,10161.064658
2019-09-03,10340.000000,10773.000000,10272.000000,10615.280273,47998.375000,505617664.000000,416076.000000,24734.302734,260488384.000000,41.000000,2.000000,47.885449,10156.272238,10087.959846,10204.323288
2019-09-04,10611.849609,10799.000000,10369.889648,10567.019531,43943.890625,463526496.000000,383457.000000,22244.068359,234731328.000000,43.000000,2.000000,57.409117,10293.188002,10175.061607,10238.865788
2019-09-05,10565.919922,10900.000000,10450.000000,10564.490234,33970.960938,358861344.000000,309846.000000,16535.148438,174901088.000000,41.000000,2.000000,58.225492,10383.622080,10245.866812,10269.877640
2019-09-06,10563.129883,10905.870117,10150.000000,10298.730469,58799.640625,623662976.000000,455334.000000,29952.945312,318275712.000000,43.000000,2.000000,48.378400,10355.324876,10255.478386,10272.625528
2019-09-07,10298.709961,10558.000000,10288.570312,10455.879883,27637.876953,287851136.000000,272011.000000,14673.489258,152825904.000000,39.000000,2.000000,55.949309,10388.843212,10291.915022,10290.078324
2019-09-08,10455.900391,10592.500000,10208.000000,10381.179688,23984.671875,249900960.000000,237752.000000,10588.592773,110370040.000000,43.000000,2.000000,54.307024,10386.288704,10308.144961,10298.754644
2019-09-09,10381.240234,10480.000000,10068.500000,10303.120117,39835.726562,409724832.000000,330459.000000,18729.472656,192814736.000000,41.000000,2.000000,48.679270,10358.565842,10307.231353,10299.170404
2019-09-10,10302.580078,10384.990234,9953.000000,10098.150391,28915.412109,294323840.000000,286763.000000,13432.256836,136876448.000000,41.000000,2.000000,48.350978,10271.760691,10269.216633,10280.025640
2019-09-11,10098.190430,10293.000000,9880.000000,10158.330078,31953.824219,321637088.000000,309120.000000,16583.812500,167086064.000000,38.000000,2.000000,59.801178,10233.950487,10249.055441,10268.435587
2019-09-12,10158.750000,10448.809570,10040.000000,10415.009766,34511.164062,353390080.000000,317881.000000,18550.853516,190066352.000000,39.000000,2.000000,70.232176,10294.303580,10279.228954,10282.395033
2019-09-13,10415.009766,10439.000000,10153.000000,10342.059570,30280.339844,311632096.000000,304947.000000,16763.855469,172561760.000000,38.000000,2.000000,66.818978,10310.222243,10290.652703,10288.077369
2019-09-14,10344.129883,10419.990234,10222.330078,10335.019531,23621.533203,244063008.000000,253929.000000,13495.986328,139491408.000000,39.000000,2.000000,66.567384,10318.488006,10298.719399,10292.548051
2019-09-15,10332.809570,10360.000000,10252.150391,10302.009766,18047.654297,185853328.000000,194733.000000,8221.802734,84690640.000000,38.000000,2.000000,63.409382,10312.995259,10299.317647,10293.449167
2019-09-16,10303.339844,10355.000000,10078.000000,10251.309570,28971.402344,296325120.000000,274368.000000,13385.302734,137008704.000000,38.000000,2.000000,47.206193,10292.433363,10290.588906,10289.435872
2019-09-17,10249.679688,10275.000000,10128.009766,10187.820312,22914.324219,233944816.000000,287483.000000,11195.430664,114314296.000000,41.000000,2.000000,34.461398,10257.562346,10271.903707,10279.758200
2019-09-18,10187.480469,10258.019531,10100.000000,10156.990234,24250.250000,247024352.000000,299466.000000,11753.109375,119777296.000000,38.000000,2.000000,34.903713,10224.038309,10251.010348,10268.066013
2019-09-19,10156.410156,10325.000000,9653.000000,10244.290039,44826.281250,447676480.000000,429727.000000,22623.287109,226404416.000000,31.000000,2.000000,38.903648,10230.788885,10249.788474,10265.801634
2019-09-20,10243.700195,10281.000000,10061.389648,10168.589844,25088.490234,255205296.000000,267032.000000,12054.384766,122687240.000000,41.000000,2.000000,44.805835,10210.055872,10235.025087,10256.543368
2019-09-21,10167.919922,10176.700195,9900.000000,9986.389648,20544.175781,206034032.000000,245439.000000,9285.851562,93152984.000000,37.000000,2.000000,31.629086,10135.500464,10189.818643,10230.814443
2019-09-22,9985.150391,10089.000000,9853.969727,10028.870117,22049.275391,220133632.000000,253713.000000,11200.612305,111864720.000000,37.000000,2.000000,35.857710,10099.957015,10160.555275,10211.581650
2019-09-23,10028.049805,10049.990234,9615.769531,9702.250000,31937.232422,314390592.000000,332817.000000,14940.112305,147108768.000000,41.000000,2.000000,29.892569,9967.388010,10077.227043,10163.073874
2019-09-24,9702.200195,9794.990234,7800.000000,8493.139648,94007.343750,838996288.000000,748712.000000,42986.253906,383608096.000000,39.000000,2.000000,17.877814,9475.971889,9789.211153,10004.032519
2019-09-25,8497.549805,8730.000000,8215.639648,8430.049805,60783.890625,512437216.000000,544806.000000,30489.472656,257118048.000000,15.000000,0.000000,15.450981,9127.331195,9542.090908,9854.129403
2019-09-26,8430.049805,8465.990234,7750.000000,8063.729980,67930.851562,552794560.000000,522062.000000,33363.511719,271728768.000000,12.000000,0.000000,4.970824,8772.797456,9273.298012,9683.615172
2019-09-27,8063.490234,8265.000000,7852.149902,8177.910156,43882.925781,352800736.000000,369518.000000,23224.861328,186790640.000000,24.000000,0.000000,9.198868,8574.501690,9074.136584,9540.214695
2019-09-28,8177.470215,8315.000000,8001.089844,8198.809570,34473.605469,280672416.000000,319113.000000,18215.039062,148326192.000000,32.000000,2.000000,9.934991,8449.270983,8914.986217,9412.461826
2019-09-29,8199.379883,8229.129883,7890.000000,8043.819824,31544.210938,253660608.000000,322501.000000,15507.400391,124764248.000000,33.000000,2.000000,9.500303,8314.120597,8756.592328,9282.114968
2019-09-30,8043.040039,8337.259766,7710.000000,8289.339844,55865.488281,449120672.000000,455556.000000,29052.011719,233783104.000000,27.000000,2.000000,17.111169,8305.860346,8671.637331,9187.564956
2019-10-01,8289.969727,8500.000000,8173.049805,8292.440430,43479.585938,363040864.000000,387712.000000,22520.156250,188075200.000000,38.000000,2.000000,17.570862,8301.387041,8602.692440,9102.315002
2019-10-02,8292.669922,8373.910156,8151.220215,8359.940430,26243.386719,216325344.000000,261430.000000,13652.361328,112568256.000000,39.000000,2.000000,19.634281,8320.904837,8558.555711,9031.612661
2019-10-03,8360.000000,8393.000000,8060.000000,8223.959961,30488.283203,250291744.000000,281307.000000,15321.407227,125826456.000000,37.000000,2.000000,16.413940,8288.589878,8497.720120,8954.693357
2019-10-04,8224.429688,8232.410156,8005.000000,8137.129883,26476.330078,215325616.000000,259012.000000,13236.810547,107708232.000000,30.000000,2.000000,16.353425,8238.103213,8432.158259,8876.830169
2019-10-05,8137.089844,8183.410156,8012.979980,8126.189941,21907.615234,177252880.000000,237769.000000,10620.069336,85943840.000000,31.000000,2.000000,17.336965,8200.798789,8376.527655,8805.340623
2019-10-06,8127.549805,8153.870117,7785.000000,7854.250000,34676.105469,275447904.000000,325795.000000,16437.310547,130619832.000000,32.000000,2.000000,14.663542,8085.282526,8281.568082,8714.760564
2019-10-07,7855.299805,8299.919922,7762.000000,8190.089844,52202.074219,420921664.000000,482605.000000,28088.650391,226592304.000000,27.000000,2.000000,25.501581,8120.218299,8264.935675,8664.791924
2019-10-08,8190.819824,8325.000000,8088.750000,8168.390137,35452.656250,290675264.000000,395685.000000,16893.736328,138551360.000000,39.000000,2.000000,41.448693,8136.275578,8247.381941,8617.515563
2019-10-09,8170.790039,8670.000000,8115.000000,8560.740234,55038.703125,462845248.000000,537805.000000,29211.871094,245678416.000000,37.000000,2.000000,52.932791,8277.763797,8304.356176,8612.108389
2019-10-10,8562.150391,8644.000000,8414.519531,8558.030273,39137.945312,333925408.000000,406932.000000,20587.714844,175682848.000000,41.000000,2.000000,63.255715,8371.185956,8350.478739,8606.958092
2019-10-11,8557.820312,8779.509766,8212.379883,8258.500000,50405.285156,424413216.000000,471818.000000,24618.017578,207347904.000000,39.000000,2.000000,51.965769,8333.623970,8333.755332,8573.771607
2019-10-12,8257.950195,8400.000000,8250.000000,8300.089844,21339.333984,177707856.000000,280633.000000,11644.429688,96979920.000000,38.000000,2.000000,52.445768,8322.445928,8327.634334,8547.706677
2019-10-13,8301.980469,8451.370117,8160.000000,8275.009766,27840.740234,232149440.000000,320051.000000,14035.915039,117101480.000000,38.000000,2.000000,55.956628,8306.633874,8318.066231,8521.735543
2019-10-14,8275.240234,8388.849609,8203.000000,8348.200195,29810.664062,247530736.000000,345679.000000,15273.003906,126831376.000000,37.000000,2.000000,51.664338,8320.489314,8323.545133,8505.208367
2019-10-15,8346.860352,8403.000000,8090.000000,8159.290039,32773.062500,270727552.000000,399447.000000,16822.939453,139031760.000000,39.000000,2.000000,46.593035,8266.756223,8293.680571,8472.263764
2019-10-16,8159.299805,8181.160156,7917.000000,7991.740234,34733.593750,279586848.000000,421026.000000,17198.828125,138510448.000000,40.000000,2.000000,41.037610,8175.084226,8238.782328,8426.499619
2019-10-17,7995.020020,8124.919922,7929.029785,8070.580078,29656.949219,238343200.000000,356490.000000,15922.045898,127960056.000000,40.000000,2.000000,46.159743,8140.249510,8208.200100,8392.602519
2019-10-18,8070.709961,8115.000000,7816.009766,7947.009766,31353.181641,248931328.000000,399783.000000,15692.634766,124639536.000000,40.000000,2.000000,45.325851,8075.836262,8160.710949,8350.165114
2019-10-19,7946.890137,8098.100098,7866.919922,7948.009766,26627.888672,211909728.000000,349746.000000,13886.837891,110541248.000000,41.000000,2.000000,45.597881,8033.227430,8122.038006,8311.864605
2019-10-20,7949.870117,8297.000000,7870.000000,8223.349609,34286.453125,275899872.000000,396091.000000,18042.423828,145235376.000000,37.000000,2.000000,59.103679,8096.601490,8140.458298,8303.434605
2019-10-21,8223.349609,8333.000000,8142.029785,8197.269531,30448.679688,250117280.000000,367169.000000,16584.000000,136247600.000000,37.000000,2.000000,50.209023,8130.157503,8150.787613,8293.323646
2019-10-22,8197.280273,8297.990234,8000.000000,8020.000000,34651.828125,283535488.000000,384699.000000,16767.037109,137253200.000000,39.000000,2.000000,46.038726,8093.438336,8127.008047,8267.292823
2019-10-23,8020.060059,8047.589844,7300.000000,7466.620117,63897.457031,488220768.000000,610241.000000,28473.730469,217502080.000000,33.000000,2.000000,23.104755,7884.498929,8006.937514,8191.038279
2019-10-24,7468.470215,7503.680176,7337.990234,7412.410156,32714.382812,243246416.000000,403778.000000,16705.376953,124225720.000000,20.000000,0.000000,22.534209,7727.136005,7898.841631,8116.883220
2019-10-25,7412.410156,8799.000000,7361.000000,8655.019531,90748.218750,737329536.000000,775418.000000,49588.976562,402740320.000000,24.000000,0.000000,56.546210,8036.430514,8036.328522,8168.134297
2019-10-26,8655.879883,10370.000000,8470.379883,9230.000000,162588.578125,1522244224.000000,1185369.000000,81590.335938,764040064.000000,53.000000,4.000000,63.053167,8434.287009,8253.359700,8269.264364
2019-10-27,9230.000000,9794.980469,9074.339844,9529.929688,93833.539062,887438272.000000,799978.000000,47320.554688,447628992.000000,50.000000,4.000000,66.353478,8799.501235,8485.463334,8389.327728
2019-10-28,9528.230469,9902.099609,9160.000000,9205.139648,80174.218750,759178944.000000,681128.000000,39754.679688,376584576.000000,52.000000,4.000000,60.479981,8934.714040,8616.313573,8467.024101
2019-10-29,9204.450195,9550.000000,9072.000000,9407.620117,64158.460938,600611328.000000,559589.000000,32787.050781,307062272.000000,54.000000,4.000000,65.216006,9092.349399,8760.187490,8556.604674
2019-10-30,9407.620117,9409.839844,9001.009766,9154.719727,55241.785156,506584832.000000,524035.000000,27416.562500,251452288.000000,53.000000,4.000000,63.886721,9113.139508,8831.920624,8613.568013
2019-10-31,9154.019531,9405.000000,8913.000000,9140.849609,54376.023438,498152736.000000,490183.000000,27252.203125,249802688.000000,50.000000,4.000000,62.981114,9122.376208,8888.089530,8663.785308
2019-11-01,9140.860352,9279.000000,9030.000000,9231.610352,43594.812500,398803072.000000,478002.000000,22843.605469,209045152.000000,49.000000,4.000000,65.705697,9158.787590,8950.547862,8717.863883
2019-11-02,9231.400391,9373.740234,9186.209961,9289.519531,28923.060547,268119584.000000,325421.000000,15316.187500,141991072.000000,51.000000,4.000000,66.176373,9202.364903,9012.179074,8772.307278
2019-11-03,9289.849609,9362.570312,9066.139648,9194.709961,27894.378906,256664256.000000,326024.000000,13611.806641,125328512.000000,56.000000,3.000000,62.246160,9199.813256,9045.366508,8812.536105
2019-11-04,9196.459961,9513.679688,9115.839844,9393.349609,45894.457031,426792000.000000,453749.000000,24741.816406,230142608.000000,49.000000,4.000000,64.450511,9264.325374,9108.636163,8867.851677
2019-11-05,9392.400391,9454.950195,9175.759766,9308.660156,45935.875000,428156960.000000,492885.000000,22809.240234,212668960.000000,54.000000,4.000000,65.925275,9279.103634,9145.004162,8909.833437
2019-11-06,9307.730469,9440.910156,9250.009766,9339.049805,37336.171875,348607488.000000,402997.000000,18947.023438,176929536.000000,53.000000,4.000000,76.574600,9299.085691,9180.285188,8950.711186
2019-11-07,9339.160156,9375.000000,9101.000000,9216.200195,39117.472656,361217472.000000,401984.000000,19603.523438,181092304.000000,54.000000,4.000000,75.111174,9271.457193,9186.815189,8975.995854
2019-11-08,9214.000000,9261.000000,8696.000000,8773.730469,62107.289062,555590016.000000,567331.000000,30046.128906,268900352.000000,42.000000,2.000000,52.126317,9105.548285,9111.708876,8956.732484
2019-11-09,8773.740234,8880.000000,8724.879883,8809.410156,29469.480469,259733488.000000,326730.000000,14990.421875,132136096.000000,38.000000,2.000000,40.662556,9006.835575,9056.745473,8942.701786
2019-11-10,8809.179688,9147.190430,8750.000000,9039.469727,34422.031250,307316864.000000,375946.000000,17722.197266,158219184.000000,39.000000,2.000000,38.762763,9017.713626,9053.604428,8951.917780
2019-11-11,9040.160156,9072.320312,8618.679688,8733.269531,44888.054688,394585984.000000,415982.000000,22111.943359,194310320.000000,40.000000,2.000000,39.095800,8922.898927,8995.361719,8931.094137
2019-11-12,8733.360352,8888.000000,8567.599609,8821.940430,40366.628906,352675936.000000,406765.000000,20225.035156,176773696.000000,39.000000,2.000000,35.714422,8889.246095,8963.830576,8920.698546
2019-11-13,8821.910156,8844.990234,8702.000000,8777.120117,26810.117188,235060560.000000,281593.000000,13524.993164,118583624.000000,38.000000,2.000000,39.749271,8851.870769,8929.883220,8907.024410
2019-11-14,8777.540039,8800.000000,8582.599609,8646.679688,33468.468750,290104320.000000,337019.000000,16272.816406,141092288.000000,41.000000,2.000000,37.383252,8783.473742,8878.391668,8882.229675
2019-11-15,8646.379883,8790.000000,8400.000000,8471.730469,46087.417969,394708992.000000,423919.000000,22568.291016,193359504.000000,38.000000,2.000000,31.398992,8679.559318,8804.453269,8843.134512
2019-11-16,8471.620117,8543.000000,8400.000000,8491.019531,20902.298828,177222832.000000,231473.000000,10703.629883,90759496.000000,41.000000,2.000000,30.076918,8616.712722,8747.465316,8809.599752
2019-11-17,8490.740234,8635.000000,8350.679688,8502.400391,27009.037109,229995696.000000,259594.000000,13607.516602,115878480.000000,38.000000,2.000000,31.976065,8578.608612,8702.908057,8780.342670
2019-11-18,8502.870117,8503.519531,8060.000000,8187.169922,43017.691406,358706176.000000,366263.000000,20525.117188,171255968.000000,38.000000,2.000000,20.394965,8448.129048,8609.137487,8723.850027
2019-11-19,8186.500000,8218.629883,8003.000000,8133.640137,43556.062500,353463808.000000,357382.000000,21816.724609,177061632.000000,32.000000,2.000000,20.711771,8343.299411,8522.683423,8667.639562
2019-11-20,8133.830078,8264.290039,8038.399902,8098.009766,32466.230469,263387568.000000,288843.000000,16751.185547,135913696.000000,32.000000,2.000000,19.146780,8261.536196,8445.470031,8613.389105
2019-11-21,8098.560059,8134.729980,7500.000000,7627.740234,58418.781250,455166688.000000,430062.000000,26902.369141,209669248.000000,30.000000,2.000000,16.326499,8050.270875,8296.791886,8519.517784
2019-11-22,7627.790039,7750.000000,6790.000000,7268.229980,126603.140625,917881536.000000,817604.000000,60867.914062,441369216.000000,20.000000,0.000000,16.921683,7789.590577,8109.780631,8400.347517
2019-11-23,7268.229980,7344.479980,7080.009766,7311.569824,50449.894531,364446208.000000,414045.000000,25882.630859,187044320.000000,23.000000,0.000000,17.200397,7630.250326,7964.651393,8296.654403
2019-11-24,7311.100098,7330.390137,6861.000000,6903.279785,67890.203125,481922944.000000,446014.000000,33387.527344,237048592.000000,21.000000,0.000000,6.608868,7387.926812,7771.674737,8163.952059
2019-11-25,6900.229980,7377.689941,6515.000000,7109.569824,119645.734375,831628480.000000,679721.000000,60533.394531,421590432.000000,17.000000,0.000000,15.623487,7295.141150,7651.292026,8063.534703
2019-11-26,7109.990234,7340.000000,7017.479980,7156.140137,65722.398438,469602464.000000,433933.000000,33301.351562,237985216.000000,21.000000,0.000000,14.092020,7248.807479,7561.264409,7977.116173
2019-11-27,7154.750000,7655.000000,6840.000000,7508.520020,92452.875000,671646592.000000,582055.000000,47058.027344,342164128.000000,20.000000,0.000000,25.855505,7335.378326,7551.674520,7932.487968
2019-11-28,7507.899902,7643.000000,7360.000000,7419.490234,56933.980469,427572704.000000,388953.000000,28876.708984,216954960.000000,32.000000,2.000000,26.269589,7363.415629,7527.641014,7883.631041
2019-11-29,7418.520020,7850.000000,7362.299805,7739.680176,60745.300781,463006944.000000,412929.000000,31576.886719,240751088.000000,31.000000,2.000000,36.597052,7488.837144,7566.193589,7869.921435
2019-11-30,7740.990234,7810.000000,7441.000000,7541.890137,46989.433594,358749024.000000,346506.000000,23743.609375,181318688.000000,38.000000,2.000000,33.688746,7506.521475,7561.774779,7838.680359
2019-12-01,7540.629883,7541.850098,7210.000000,7390.890137,60769.343750,446524928.000000,420573.000000,31120.003906,228709232.000000,25.000000,0.000000,31.772845,7467.977696,7530.704844,7796.033671
2019-12-02,7391.500000,7420.560059,7151.100098,7294.279785,46330.257812,337889280.000000,326881.000000,24043.617188,175417840.000000,28.000000,2.000000,34.226953,7410.078392,7487.718470,7748.247587
2019-12-03,7294.419922,7400.000000,7241.350098,7292.709961,33149.476562,242379264.000000,265391.000000,16639.294922,121693872.000000,28.000000,2.000000,34.867029,7370.955582,7452.262377,7704.863051
2019-12-04,7292.709961,7750.000000,7067.000000,7194.319824,83153.703125,608670592.000000,516250.000000,41870.640625,306646944.000000,24.000000,0.000000,34.096853,7312.076996,7405.363731,7656.239886
2019-12-05,7194.589844,7485.000000,7150.000000,7389.000000,59306.679688,434738880.000000,430359.000000,30794.873047,225785936.000000,21.000000,0.000000,45.347356,7337.717997,7402.388507,7630.788469
2019-12-06,7389.000000,7590.029785,7305.000000,7527.470215,48189.089844,356905920.000000,367854.000000,25901.013672,191894544.000000,29.000000,2.000000,55.528452,7400.968736,7425.130636,7620.948635
2019-12-07,7527.799805,7619.620117,7470.160156,7488.209961,31498.683594,237000928.000000,263592.000000,16179.184570,121730408.000000,32.000000,2.000000,53.773522,7430.049145,7436.599604,7608.306856
